temperature,humidity,wind_speed,traffic_density,industrial_activity,stagnation_index,AQI_1_Hour_Ago,AQI_24_Hours_Ago,AQI_Target
28.9,66.37,9.99,5.0,90.9,9.008919722497524,110.05,58.36,149.53
17.22,55.18,9.78,7.0,67.88,6.870445344129555,149.53,102.25,60.65
26.73,36.85,6.84,6.0,58.59,8.442363112391932,60.65,72.88,121.87
28.49,74.51,17.04,1.0,84.33,4.920070011668611,121.87,103.94,67.73
32.98,73.63,14.81,10.0,39.87,2.6740442655935612,67.73,107.39,66.36
36.06,70.66,10.25,3.0,61.01,5.894685990338164,66.36,52.27,78.88
17.89,57.27,16.54,5.0,94.71,5.69170673076923,78.88,11.11,112.71
19.32,68.96,11.9,3.0,66.26,5.521666666666667,112.71,67.35,102.51
16.2,73.41,8.71,3.0,53.03,6.019296254256527,102.51,38.18,68.87
23.36,84.3,12.72,5.0,44.6,3.4789391575663027,68.87,54.12,102.3
28.26,74.83,11.2,8.0,30.63,2.710619469026549,102.3,100.34,66.08
31.91,60.96,12.51,10.0,44.21,3.5059476605868363,66.08,88.09,105.06
24.47,40.38,5.89,8.0,33.62,5.612687813021703,105.06,30.07,67.83
22.76,62.33,7.57,8.0,45.4,5.919165580182529,67.83,51.88,62.51
26.06,63.85,14.47,6.0,47.8,3.280713795470144,62.51,61.58,87.23
19.15,60.12,15.08,9.0,69.77,4.596179183135705,87.23,-2.82,77.54
39.63,80.31,14.25,5.0,41.83,2.9149825783972125,77.54,105.69,92.14
13.75,58.57,16.66,10.0,38.07,2.2714797136038185,92.14,79.78,48.55
26.29,91.51,11.73,7.0,67.74,5.726120033812341,48.55,77.49,107.29
39.17,33.61,11.52,1.0,63.93,5.50172117039587,107.29,34.73,13.84
25.05,66.29,7.26,4.0,45.13,6.13179347826087,13.84,79.91,110.89
23.67,48.02,8.26,1.0,62.02,7.418660287081341,110.89,56.11,81.98
22.5,31.39,4.04,10.0,44.76,10.81159420289855,81.98,84.18,57.87
23.74,56.97,9.04,2.0,45.74,5.0043763676148805,57.87,110.05,58.5
34.61,38.14,3.82,6.0,81.08,20.683673469387756,58.5,149.53,138.04
9.52,57.58,13.24,1.0,50.44,3.781109445277361,138.04,60.65,93.21
35.73,60.12,11.17,9.0,41.88,3.71606033717835,93.21,121.87,92.39
15.03,76.78,3.92,6.0,50.36,12.527363184079602,92.39,67.73,103.79
23.13,37.39,9.43,8.0,10.69,1.1217208814270725,103.79,66.36,9.64
22.0,73.63,15.9,10.0,46.64,2.915,9.64,78.88,76.98
29.12,61.47,9.62,10.0,55.09,5.66769547325103,76.98,112.71,63.53
13.81,75.43,7.0,8.0,89.63,12.62394366197183,63.53,102.51,153.55
28.24,53.52,4.64,2.0,51.85,10.938818565400846,153.55,68.87,44.34
39.17,40.02,4.73,2.0,58.76,12.165631469979296,44.34,102.3,92.43
15.46,41.74,11.61,3.0,56.93,4.861656703672075,92.43,66.08,36.49
26.33,40.62,8.7,8.0,95.37,10.837500000000002,36.49,105.06,141.29
20.37,67.17,8.95,8.0,70.05,7.740331491712708,141.29,67.83,115.36
27.98,82.15,8.71,5.0,20.98,2.3813847900113507,115.36,62.51,48.2
25.13,51.53,9.58,2.0,74.58,7.704545454545455,48.2,87.23,65.18
20.51,69.44,6.32,4.0,31.1,4.844236760124611,65.18,77.54,94.87
28.42,37.15,10.95,4.0,36.93,3.342081447963801,94.87,92.14,28.3
37.63,62.7,5.73,7.0,24.01,4.1183533447684395,28.3,48.55,104.16
23.66,70.03,7.73,4.0,86.45,11.040868454661558,104.16,107.29,98.39
30.04,38.28,13.03,10.0,73.73,5.615384615384616,98.39,13.84,77.96
15.95,56.94,11.13,6.0,74.61,6.6438112199465715,77.96,110.89,34.88
18.3,70.74,12.06,2.0,70.72,5.815789473684211,34.88,81.98,110.75
28.31,15.99,16.45,2.0,63.81,3.8555891238670696,110.75,57.87,50.59
35.39,80.03,9.82,5.0,43.61,4.39616935483871,50.59,58.5,71.92
27.49,65.31,10.06,1.0,54.12,5.3267716535433065,71.92,138.04,58.98
22.81,70.75,9.21,2.0,39.67,4.261009667024704,58.98,93.21,52.13
25.0,53.81,8.67,3.0,32.97,3.7594070695553023,52.13,92.39,36.28
16.25,34.16,6.97,9.0,37.19,5.26025459688826,36.28,103.79,23.24
29.23,68.01,10.25,9.0,97.08,9.379710144927536,23.24,9.64,173.47
31.18,58.76,11.07,7.0,42.35,3.791405550581916,173.47,76.98,51.6
21.84,60.48,11.23,5.0,70.02,6.180052956751985,51.6,63.53,43.49
25.0,76.31,10.19,2.0,91.54,8.896015549076775,43.49,153.55,124.79
26.86,71.43,12.78,2.0,65.61,5.0939440993788825,124.79,44.34,77.41
21.94,88.82,10.09,8.0,34.24,3.360157016683023,77.41,92.43,44.69
24.54,62.31,8.77,3.0,35.27,3.976324689966179,44.69,36.49,57.21
39.7,49.63,7.22,7.0,52.38,7.1557377049180335,57.21,141.29,35.68
23.27,57.17,5.35,6.0,95.14,17.456880733944956,35.68,115.36,147.42
22.49,66.23,14.38,6.0,78.47,5.419198895027624,147.42,48.2,100.46
20.47,75.24,7.9,3.0,60.73,7.59125,100.46,65.18,82.55
30.21,37.99,7.22,6.0,45.92,6.273224043715848,82.55,94.87,28.24
25.0,60.13,8.75,4.0,57.59,6.507344632768362,28.24,28.3,44.08
20.45,84.14,9.16,1.0,53.78,5.8077753779697625,44.08,104.16,111.56
34.25,56.4,14.92,8.0,53.66,3.572569906790945,111.56,98.39,62.69
34.94,73.97,9.02,9.0,32.49,3.5625000000000004,62.69,77.96,33.26
20.8,67.4,17.9,3.0,32.12,1.7844444444444443,33.26,34.88,27.45
11.93,74.34,10.19,1.0,56.58,5.498542274052478,27.45,110.75,69.05
32.05,47.85,16.17,1.0,26.81,1.6478180700676086,69.05,50.59,47.82
20.21,47.92,12.68,1.0,37.5,2.9342723004694835,47.82,71.92,16.61
30.53,60.3,11.08,9.0,50.59,4.525044722719142,16.61,58.98,102.81
11.21,37.02,14.73,10.0,56.62,3.817936614969656,102.81,52.13,38.6
31.25,55.95,13.37,5.0,72.31,5.36822568671121,38.6,36.28,61.95
16.52,63.79,11.9,3.0,24.94,2.0783333333333336,61.95,23.24,39.11
30.12,86.77,16.95,10.0,25.0,1.466275659824047,39.11,173.47,85.94
25.1,66.04,8.5,6.0,76.13,8.852325581395348,85.94,51.6,142.12
18.32,69.38,7.02,10.0,83.53,11.731741573033709,142.12,43.49,140.43
22.15,60.12,9.99,9.0,29.12,2.8860257680872152,140.43,124.79,92.87
29.8,45.53,15.26,6.0,33.1,2.154947916666667,92.87,77.41,31.29
25.74,57.52,14.35,5.0,60.91,4.21522491349481,31.29,44.69,73.98
29.09,96.38,8.42,1.0,50.97,5.982394366197183,73.98,57.21,68.36
38.84,58.81,2.94,6.0,51.13,16.81907894736842,68.36,35.68,104.94
14.05,76.75,9.38,5.0,34.39,3.6276371308016877,104.94,147.42,96.76
36.32,74.46,6.96,9.0,64.39,9.120396600566572,96.76,100.46,82.78
25.73,37.83,8.52,7.0,45.26,5.250580046403712,82.78,82.55,18.75
18.71,64.66,6.84,3.0,44.6,6.426512968299712,18.75,28.24,59.99
15.69,62.2,5.17,5.0,27.38,5.195445920303605,59.99,44.08,14.75
23.68,64.95,15.65,6.0,65.83,4.179682539682539,14.75,111.56,99.13
31.45,48.69,7.95,2.0,42.77,5.3130434782608695,99.13,62.69,12.95
24.11,43.25,14.24,7.0,49.1,3.4239888423988845,12.95,33.26,63.14
35.58,52.86,9.34,9.0,73.8,7.817796610169491,63.14,27.45,135.31
14.84,58.53,6.61,10.0,50.44,7.517138599105812,135.31,69.05,67.41
24.92,77.77,11.53,9.0,48.27,4.150472914875323,67.41,47.82,87.06
16.23,87.26,8.83,5.0,18.84,2.1097424412094066,87.06,16.61,64.89
25.0,80.95,9.38,8.0,39.53,4.169831223628692,64.89,102.81,54.93
31.21,72.9,10.43,9.0,75.76,7.194681861348529,54.93,38.6,131.63
22.05,44.93,7.56,6.0,19.17,2.502610966057442,131.63,61.95,7.23
6.77,53.87,9.99,4.0,54.71,5.422200198216055,7.23,39.11,91.6
26.39,63.15,9.85,4.0,82.07,8.248241206030151,91.6,85.94,133.0
28.06,50.51,12.89,3.0,60.98,4.694380292532717,133.0,142.12,48.27
27.83,68.66,7.3,9.0,38.32,5.178378378378379,48.27,140.43,87.07
33.65,70.81,10.46,10.0,27.77,2.629734848484848,87.07,92.87,74.0
17.5,68.04,14.52,6.0,11.41,0.7804377564979481,74.0,31.29,1.16
29.76,75.38,9.73,8.0,81.25,8.265513733468973,1.16,73.98,134.54
33.35,46.43,10.26,2.0,41.58,4.013513513513513,134.54,68.36,61.37
12.55,73.99,10.17,4.0,13.96,1.3592989289191821,61.37,104.94,14.77
27.24,49.57,7.95,2.0,29.58,3.6745341614906826,14.77,96.76,15.2
25.0,45.89,7.02,3.0,28.44,3.994382022471911,15.2,82.78,38.08
24.43,67.98,7.03,2.0,40.1,5.624123422159888,38.08,18.75,105.08
27.43,78.24,11.1,9.0,97.77,8.729464285714286,105.08,59.99,150.84
21.59,67.32,12.27,9.0,68.46,5.534357316087307,150.84,14.75,90.94
20.27,60.31,12.42,6.0,59.69,4.767571884984026,90.94,99.13,56.47
25.24,64.65,8.86,7.0,73.95,8.253348214285715,56.47,12.95,141.38
17.39,62.05,13.28,5.0,86.68,6.47832585949178,141.38,63.14,129.21
17.4,43.11,10.92,10.0,60.56,5.495462794918331,129.21,135.31,66.11
29.76,41.36,10.21,1.0,78.82,7.6450048496605225,66.11,67.41,69.21
16.96,58.82,-0.02,4.0,37.18,464.75,69.21,87.06,51.71
29.66,61.2,7.55,4.0,32.75,4.281045751633987,51.71,64.89,36.62
28.24,60.17,5.44,8.0,29.37,5.3014440433212995,36.62,54.93,50.68
12.92,70.14,11.88,5.0,55.88,4.664440734557596,50.68,131.63,61.13
20.26,56.77,10.29,3.0,-2.6,-0.2502406159769009,61.13,7.23,-25.2
33.36,60.12,6.78,1.0,76.49,11.117732558139535,-25.2,91.6,149.42
18.13,57.83,10.91,1.0,40.13,3.6448683015440513,149.42,133.0,83.39
21.75,87.35,5.73,5.0,66.53,11.411663807890223,83.39,48.27,98.94
28.23,61.21,6.87,8.0,22.16,3.179340028694405,98.94,87.07,36.92
30.48,95.11,7.87,9.0,50.44,6.328732747804266,36.92,74.0,123.71
23.24,65.28,11.62,10.0,77.66,6.626279863481229,123.71,1.16,122.67
20.82,56.79,14.2,10.0,52.06,3.640559440559441,122.67,134.54,57.19
34.96,46.51,8.24,2.0,60.56,7.261390887290168,57.19,61.37,54.54
37.17,38.36,13.97,5.0,50.44,3.584932480454868,54.54,14.77,65.65
31.85,45.13,10.14,4.0,50.91,4.9716796875,65.65,15.2,74.86
25.6,46.81,10.71,3.0,69.45,6.424606845513414,74.86,38.08,56.53
19.34,65.92,9.81,8.0,43.94,4.433905146316851,56.53,105.08,108.14
19.19,52.11,9.41,2.0,80.53,8.467928496319663,108.14,150.84,68.87
28.66,62.8,11.32,2.0,14.34,1.25569176882662,68.87,90.94,38.37
27.93,79.23,12.22,5.0,43.43,3.5251623376623376,38.37,56.47,137.83
34.81,58.68,7.35,10.0,11.58,1.5543624161073828,137.83,141.38,38.74
29.55,91.19,9.43,10.0,56.32,5.909758656873033,38.74,129.21,113.39
14.48,60.12,15.01,10.0,45.74,3.027134348113832,113.39,66.11,42.63
32.36,57.74,10.53,1.0,46.48,4.372530573847602,42.63,69.21,119.13
18.01,51.91,10.86,7.0,64.8,5.912408759124088,119.13,51.71,117.14
22.31,74.05,13.5,9.0,44.32,3.2588235294117647,117.14,36.62,61.9
26.75,26.4,8.5,2.0,106.13,12.340697674418605,61.9,50.68,123.23
38.97,38.35,9.9,10.0,66.17,6.617,123.23,61.13,114.58
46.77,58.39,12.45,1.0,50.6,4.03187250996016,114.58,-25.2,64.19
29.25,83.27,13.72,9.0,36.51,2.641823444283647,64.19,149.42,47.31
23.72,63.39,2.9,2.0,31.79,10.596666666666666,47.31,83.39,91.38
28.74,39.73,7.79,9.0,58.74,7.444866920152092,91.38,98.94,92.6
31.21,42.04,7.0,8.0,39.47,5.559154929577465,92.6,36.92,67.09
22.76,85.09,9.63,7.0,69.82,7.17574511819116,67.09,123.71,151.06
37.57,50.68,7.23,1.0,48.35,6.596180081855389,151.06,122.67,43.28
26.61,60.12,11.99,4.0,48.42,4.004962779156328,43.28,57.19,46.83
28.48,82.16,10.52,7.0,52.29,4.923728813559323,46.83,54.54,165.83
25.0,75.17,12.67,6.0,46.96,3.677368833202819,165.83,65.65,94.83
27.95,79.11,12.86,1.0,55.54,4.285493827160494,94.83,74.86,101.91
30.87,60.12,12.04,7.0,91.39,7.528006589785833,101.91,56.53,118.58
20.68,37.12,8.99,2.0,60.82,6.690869086908691,118.58,108.14,15.41
21.09,62.0,10.31,8.0,58.47,5.61671469740634,15.41,68.87,66.36
17.3,65.03,8.62,2.0,65.74,7.5389908256880735,66.36,38.37,114.45
28.08,65.47,5.91,4.0,47.83,7.958402662229617,114.45,137.83,72.55
30.45,82.17,12.86,6.0,30.73,2.371141975308642,72.55,38.74,61.97
28.2,33.99,9.75,8.0,-10.38,-1.053807106598985,61.97,113.39,-14.05
36.72,72.9,5.49,3.0,8.98,1.6064400715563507,-14.05,42.63,23.58
24.96,43.55,11.61,6.0,64.96,5.547395388556789,23.58,119.13,43.31
29.68,72.84,9.33,6.0,57.38,6.084835630965006,43.31,117.14,100.61
17.36,52.88,3.82,1.0,47.04,12.0,100.61,61.9,57.94
22.29,47.79,5.88,6.0,97.25,16.262541806020067,57.94,123.23,139.45
29.87,50.85,7.9,1.0,49.31,6.16375,139.45,114.58,31.21
30.94,38.32,10.63,9.0,2.76,0.25722273998136064,31.21,64.19,-12.2
22.94,60.61,12.36,4.0,65.01,5.21749598715891,-12.2,47.31,101.99
24.5,60.12,12.26,5.0,73.22,5.923948220064725,101.99,91.38,161.0
14.37,71.79,11.81,1.0,64.4,5.407220822837952,161.0,92.6,88.01
22.5,69.6,9.9,1.0,73.51,7.351000000000001,88.01,67.09,122.18
31.23,85.32,15.17,9.0,14.78,0.9679109364767517,122.18,151.06,60.38
29.03,65.49,12.1,6.0,51.89,4.25327868852459,60.38,43.28,87.6
28.5,67.81,10.67,10.0,33.4,3.1012070566388115,87.6,46.83,84.62
25.35,81.0,9.99,10.0,60.46,5.99207135777998,84.62,165.83,85.91
25.05,60.12,8.8,6.0,80.41,9.034831460674157,85.91,94.83,100.58
20.38,60.12,9.83,5.0,42.64,4.294058408862035,100.58,101.91,47.76
29.89,63.0,3.75,6.0,63.03,16.37142857142857,47.76,118.58,90.05
27.95,38.66,8.84,8.0,32.47,3.631991051454139,90.05,15.41,52.38
25.0,60.12,15.28,7.0,49.65,3.228218465539662,52.38,66.36,51.1
21.32,81.83,10.45,7.0,39.72,3.764928909952607,51.1,114.45,100.07
9.93,92.46,10.32,9.0,86.02,8.255278310940499,100.07,72.55,141.15
32.68,60.94,13.0,9.0,28.4,2.16793893129771,141.15,61.97,68.28
21.65,68.26,11.07,9.0,51.76,4.633840644583707,68.28,-14.05,109.94
18.96,53.11,7.64,1.0,77.39,9.998708010335918,109.94,23.58,134.68
29.85,73.24,10.07,6.0,11.1,1.0914454277286136,134.68,43.31,47.21
22.26,41.77,6.59,5.0,58.63,8.763826606875936,47.21,100.61,32.53
32.42,21.85,10.55,8.0,52.22,4.903286384976526,32.53,57.94,7.36
29.32,48.14,7.49,10.0,36.38,4.793148880105402,7.36,139.45,31.37
29.78,38.17,12.78,8.0,74.32,5.770186335403727,31.37,31.21,105.48
15.44,82.17,8.47,8.0,84.32,9.838973162193698,105.48,-12.2,105.66
33.48,87.24,7.53,5.0,63.16,8.277850589777195,105.66,101.99,122.61
26.83,38.96,9.66,10.0,44.06,4.514344262295082,122.61,161.0,47.19
22.42,79.38,11.1,10.0,21.06,1.8803571428571428,47.19,88.01,66.62
26.0,74.27,6.38,1.0,53.6,8.271604938271606,66.62,122.18,114.04
12.57,36.45,8.44,4.0,46.93,5.495316159250586,114.04,60.38,45.82
27.86,54.15,10.32,7.0,48.14,4.619961612284069,45.82,87.6,91.55
17.79,51.3,14.02,2.0,40.06,2.8371104815864028,91.55,84.62,7.19
15.53,71.22,2.41,7.0,38.3,15.258964143426292,7.19,85.91,110.84
14.34,41.57,11.85,5.0,50.58,4.232635983263599,110.84,100.58,50.52
32.79,60.12,8.85,6.0,25.37,2.8346368715083803,50.52,47.76,70.66
20.6,49.71,8.52,6.0,70.73,8.205336426914155,70.66,90.05,82.13
35.74,67.1,7.96,5.0,34.73,4.308933002481389,82.13,52.38,23.2
21.25,56.75,8.91,10.0,52.24,5.798002219755827,23.2,51.1,99.58
25.0,51.97,11.86,7.0,43.51,3.637959866220736,99.58,100.07,46.14
17.18,60.12,8.39,4.0,63.0,7.4204946996466425,46.14,141.15,116.59
33.65,90.54,14.98,1.0,61.91,4.105437665782493,116.59,68.28,116.65
23.91,53.75,11.87,9.0,60.14,5.0242272347535515,116.65,109.94,157.48
21.16,44.38,10.59,7.0,26.62,2.490177736202058,157.48,134.68,61.78
26.12,68.75,9.5,9.0,46.15,4.807291666666667,61.78,47.21,80.37
25.0,60.12,13.57,9.0,82.05,6.002194586686174,80.37,32.53,75.37
32.82,38.77,14.01,7.0,43.16,3.0588235294117645,75.37,7.36,24.47
35.14,93.47,6.52,2.0,70.99,10.72356495468278,24.47,31.37,121.12
25.0,54.71,7.89,2.0,49.8,6.23279098873592,121.12,105.48,56.86
15.72,54.33,11.9,4.0,50.44,4.203333333333333,56.86,105.66,46.91
22.11,62.4,12.81,9.0,53.73,4.161890007745933,46.91,122.61,87.92
26.82,60.12,9.1,7.0,33.36,3.6260869565217395,87.92,47.19,118.67
18.25,34.8,7.77,9.0,68.0,8.64040660736976,118.67,66.62,61.92
18.3,64.14,10.24,4.0,32.92,3.183752417794971,61.92,114.04,16.22
27.41,91.31,14.43,9.0,61.07,4.203028217481074,16.22,45.82,136.2
24.66,61.93,10.12,7.0,71.57,7.00293542074364,136.2,91.55,141.84
25.23,41.47,6.21,8.0,58.51,9.27258320126783,141.84,7.19,72.63
19.69,50.72,10.33,1.0,38.62,3.7027804410354745,72.63,110.84,68.76
23.39,63.1,12.35,9.0,53.71,4.314056224899598,68.76,50.52,102.35
18.53,79.96,9.7,8.0,35.32,3.604081632653062,102.35,70.66,33.43
31.23,54.91,13.77,1.0,45.77,3.299927901946648,33.43,82.13,39.52
32.25,72.4,12.6,8.0,39.53,3.112598425196851,39.52,23.2,65.36
12.08,38.47,9.81,5.0,34.78,3.509586276488396,65.36,99.58,78.67
18.49,38.34,10.13,3.0,62.61,6.120234604105572,78.67,46.14,78.51
14.52,52.76,4.47,8.0,69.68,15.247264770240704,78.51,116.59,94.28
20.45,81.57,9.99,3.0,71.07,7.043607532210109,94.28,116.65,90.99
24.42,61.03,9.01,8.0,54.84,6.019758507135017,90.99,157.48,51.48
14.85,64.35,8.8,5.0,79.38,8.919101123595505,51.48,61.78,141.66
18.55,60.12,8.35,8.0,36.46,4.3147928994082845,141.66,80.37,77.22
17.97,76.64,11.37,3.0,75.7,6.599825632083697,77.22,75.37,129.65
26.45,50.85,6.61,10.0,68.19,10.162444113263785,129.65,24.47,77.44
25.49,70.32,7.05,6.0,50.8,7.104895104895105,77.44,121.12,115.19
19.95,47.54,9.84,6.0,54.46,5.47887323943662,115.19,56.86,64.29
26.24,89.75,8.12,4.0,70.73,8.60462287104623,64.29,46.91,116.97
21.17,47.99,11.01,5.0,63.24,5.692169216921693,116.97,87.92,91.47
23.1,46.76,8.23,7.0,55.23,6.630252100840336,91.47,118.67,48.47
36.71,68.25,14.79,1.0,41.0,2.7535258562793823,48.47,61.92,67.98
34.38,61.2,12.08,8.0,31.51,2.5870279146141217,67.98,16.22,53.89
15.9,64.9,12.04,3.0,52.17,4.297364085667216,53.89,136.2,97.24
30.81,63.41,8.19,7.0,27.11,3.270205066344994,97.24,141.84,84.95
30.68,43.64,17.22,9.0,64.64,3.7321016166281753,84.95,72.63,76.32
16.96,84.2,8.68,2.0,14.51,1.6526195899772211,76.32,68.76,53.7
30.73,73.4,7.86,10.0,56.14,7.052763819095477,53.7,102.35,129.8
35.77,80.38,12.12,10.0,44.46,3.638297872340426,129.8,33.43,98.64
17.14,52.08,10.59,7.0,41.21,3.8550046772684756,98.64,39.52,35.09
18.58,66.25,7.54,1.0,44.47,5.820680628272251,35.09,65.36,60.12
32.12,62.96,16.59,5.0,-7.65,-0.45835829838226483,60.12,78.67,-36.09
26.9,76.92,12.93,7.0,41.16,3.1588641596316194,-36.09,78.51,102.13
28.86,77.4,10.01,5.0,32.65,3.229475766567755,102.13,94.28,84.03
25.0,62.9,17.2,5.0,32.9,1.9017341040462425,84.03,90.99,31.83
27.73,37.23,12.43,6.0,112.42,8.972067039106145,31.83,51.48,118.3
15.71,86.69,9.96,10.0,22.22,2.2087475149105367,118.3,141.66,73.41
32.33,68.34,16.84,10.0,57.92,3.4191263282172373,73.41,77.22,56.57
33.19,50.87,11.98,6.0,34.09,2.822019867549669,56.57,129.65,25.3
23.39,66.1,11.85,10.0,50.44,4.22092050209205,25.3,77.44,61.74
24.7,37.33,8.84,2.0,23.06,2.5794183445190155,61.74,115.19,82.55
14.28,75.83,10.15,10.0,72.57,7.079999999999999,82.55,64.29,133.34
28.6,37.93,8.77,10.0,74.09,8.352874859075536,133.34,116.97,108.08
29.0,56.69,14.32,9.0,37.59,2.6067961165048548,108.08,91.47,28.58
24.56,63.67,5.17,3.0,68.24,12.94876660341556,28.58,48.47,91.48
32.87,75.58,14.1,1.0,29.28,2.061971830985916,91.48,67.98,89.35
22.66,61.6,7.37,1.0,41.98,5.619812583668005,89.35,53.89,57.56
28.95,69.52,9.83,9.0,63.58,6.40281973816717,57.56,97.24,116.41
17.86,59.58,9.99,6.0,29.98,2.971258671952428,116.41,84.95,66.39
24.84,59.52,8.44,7.0,35.21,4.122950819672131,66.39,76.32,55.98
23.78,61.28,12.07,2.0,50.49,4.148726376335251,55.98,53.7,57.99
26.58,57.16,9.98,1.0,50.75,5.034722222222222,57.99,129.8,29.93
22.41,34.7,8.0,2.0,28.43,3.509876543209877,29.93,98.64,-2.94
24.08,48.48,10.46,3.0,94.66,8.96401515151515,-2.94,35.09,137.18
30.78,63.67,7.91,3.0,33.12,4.134831460674157,137.18,60.12,56.36
21.94,56.26,9.99,8.0,69.06,6.844400396432111,56.36,-36.09,124.28
13.75,57.66,5.51,4.0,61.92,11.037433155080215,124.28,102.13,55.46
37.25,55.15,8.65,1.0,33.89,3.873142857142857,55.46,84.03,80.83
34.67,47.05,11.48,2.0,59.27,5.118307426597582,80.83,31.83,77.93
15.95,52.6,10.11,9.0,33.19,3.2507345739471107,77.93,118.3,14.15
29.83,55.4,15.45,2.0,51.42,3.306752411575563,14.15,73.41,423.15
21.48,60.08,17.84,9.0,66.48,3.7056856187290967,423.15,56.57,50.45
26.84,65.9,8.61,5.0,38.84,4.459242250287027,50.45,25.3,102.75
27.06,57.29,7.5,4.0,58.23,7.661842105263158,102.75,61.74,93.96
23.36,44.56,13.39,4.0,38.48,2.8524833209785023,93.96,82.55,18.05
19.51,39.03,11.01,3.0,53.51,4.816381638163817,18.05,133.34,103.01
20.17,98.96,9.99,2.0,50.44,4.999008919722497,103.01,108.08,112.08
18.59,43.05,11.2,8.0,42.67,3.776106194690266,112.08,28.58,83.2
19.18,52.22,9.42,6.0,13.37,1.4044117647058822,83.2,91.48,35.75
24.53,67.76,9.43,9.0,65.62,6.8856243441762865,35.75,89.35,109.7
19.99,65.41,11.3,2.0,89.81,7.878070175438596,109.7,57.56,104.41
29.77,67.81,9.37,1.0,52.79,5.574445617740233,104.41,116.41,85.94
35.41,53.36,9.99,8.0,37.74,3.740336967294351,85.94,66.39,65.76
20.94,63.58,6.09,8.0,54.16,8.749596122778675,65.76,55.98,121.5
26.68,60.92,13.64,5.0,72.92,5.307132459970888,121.5,57.99,93.96
28.5,55.32,4.38,2.0,75.59,16.87276785714286,93.96,29.93,135.06
28.3,63.68,9.99,10.0,68.23,6.762140733399406,135.06,-2.94,158.95
25.53,75.83,9.01,5.0,58.9,6.465422612513722,158.95,137.18,113.95
30.2,59.67,5.45,8.0,63.51,11.443243243243243,113.95,56.36,69.18
28.38,59.77,3.82,4.0,52.37,13.35969387755102,69.18,124.28,101.85
16.34,76.02,6.71,2.0,30.88,4.534508076358296,101.85,55.46,66.39
31.08,74.42,10.14,3.0,42.43,4.1435546875,66.39,80.83,82.5
31.21,83.76,8.19,3.0,43.54,5.252110977080821,82.5,77.93,60.64
19.66,33.66,6.88,9.0,55.85,8.001432664756448,60.64,14.15,82.63
25.27,73.58,14.06,3.0,14.72,1.03954802259887,82.63,423.15,21.93
29.78,69.02,6.3,1.0,60.22,9.409375,21.93,50.45,107.26
23.53,46.72,12.04,7.0,9.74,0.8023064250411862,107.26,102.75,38.26
32.51,63.77,7.33,1.0,58.23,7.837146702557201,38.26,93.96,81.78
41.55,75.77,6.63,6.0,73.4,10.906389301634475,81.78,18.05,145.67
19.5,47.56,8.19,10.0,67.9,8.190591073582631,145.67,103.01,97.39
15.33,66.64,11.86,4.0,32.09,2.683110367892977,97.39,112.08,47.9
27.13,73.07,5.89,7.0,62.47,10.429048414023374,47.9,83.2,114.01
30.05,43.93,10.86,7.0,64.09,5.847627737226278,114.01,35.75,80.91
23.38,57.87,7.12,7.0,84.12,11.650969529085874,80.91,109.7,175.88
35.17,64.51,7.66,6.0,57.31,7.385309278350516,175.88,104.41,100.05
15.63,48.06,11.2,7.0,70.52,6.2407079646017705,100.05,85.94,98.78
29.85,46.81,16.52,8.0,41.26,2.4825511432009626,98.78,65.76,53.71
20.76,57.97,7.27,3.0,32.96,4.472184531886025,53.71,121.5,61.51
37.04,72.02,12.16,5.0,67.29,5.488580750407831,61.51,93.96,131.2
38.95,69.66,9.06,10.0,67.56,7.3755458515283845,131.2,135.06,118.26
19.63,47.08,8.58,9.0,37.29,4.296082949308756,118.26,158.95,95.72
21.15,69.78,13.21,8.0,25.76,1.9353869271224644,95.72,113.95,31.17
31.02,47.46,7.47,6.0,52.46,6.92998678996037,31.17,69.18,83.03
22.29,35.85,6.54,9.0,50.88,7.66265060240964,83.03,101.85,45.76
24.68,54.49,11.38,10.0,54.68,4.7630662020905925,45.76,66.39,110.71
25.18,76.84,14.78,5.0,67.72,4.551075268817205,110.71,82.5,86.74
11.56,69.84,12.25,2.0,70.58,5.71497975708502,86.74,60.64,118.46
24.9,59.98,5.78,9.0,50.16,8.53061224489796,118.46,82.63,106.86
20.17,53.75,8.15,5.0,30.09,3.6472727272727274,106.86,21.93,57.79
21.55,54.15,12.94,8.0,35.49,2.721625766871166,57.79,107.26,82.24
35.11,61.63,14.74,8.0,38.07,2.565363881401617,82.24,38.26,54.36
16.2,43.97,10.69,4.0,47.6,4.411492122335496,54.36,81.78,93.64
30.69,54.78,8.26,4.0,39.71,4.75,93.64,145.67,63.11
23.05,56.77,14.94,1.0,45.1,2.998670212765958,63.11,97.39,65.85
23.04,39.73,9.78,5.0,51.48,5.2105263157894735,65.85,47.9,62.15
30.53,47.42,8.18,9.0,37.14,4.485507246376812,62.15,114.01,86.01
27.38,66.16,9.99,5.0,56.44,5.593657086223984,86.01,80.91,80.6
28.99,60.14,6.41,5.0,86.55,13.294930875576037,80.6,175.88,146.44
31.78,55.37,18.5,6.0,46.67,2.5091397849462362,146.44,100.05,61.38
22.68,46.33,14.26,6.0,36.37,2.5327298050139273,61.38,98.78,54.61
20.71,83.65,8.03,8.0,56.13,6.904059040590407,54.61,53.71,130.42
17.4,47.43,15.2,1.0,34.1,2.2287581699346406,130.42,61.51,6.87
